episode,frames,return,Lc,La,Lbc,explore_noise,success
429,15422,-14.471294303668182,6.875091552734375,2.4540019035339355,0.0,0.09958877333333334,0
430,15435,-21.763977270904654,11.44815444946289,2.4931106567382812,0.0,0.09958842666666667,0
431,15447,-15.135824901358305,41.09994888305664,2.4670941829681396,0.0,0.09958810666666668,0
432,15459,-18.96686616776177,4.012810707092285,2.765179395675659,0.0,0.09958778666666668,0
433,15471,-13.555525029902753,4.166900634765625,2.0410704612731934,0.0,0.09958746666666667,0
434,15483,-13.947822291496667,11.189350128173828,2.4437265396118164,0.0,0.09958714666666667,0
435,15501,-18.39785374559769,80.0017318725586,2.4392881393432617,0.0,0.09958666666666667,0
436,15520,-18.170658526249085,1.617517113685608,2.471858024597168,0.0,0.09958616,0
437,15570,-40.40638676932677,13.772194862365723,2.9501428604125977,0.0,0.09958482666666667,0
438,15599,-50.66344356901235,17.15377426147461,2.8222835063934326,0.0,0.09958405333333334,0
439,15630,-53.701131107513746,10.500832557678223,2.4567370414733887,0.0,0.09958322666666668,0
440,15656,-43.060591740851265,26.979034423828125,3.0013370513916016,0.0,0.09958253333333333,0
441,15677,-39.20316800643774,7.472103118896484,2.703925609588623,0.0,0.09958197333333334,0
442,15697,-26.43028962696645,2.884507656097412,3.762640953063965,0.0,0.09958144000000001,0
443,15727,-39.83816392176877,3.7308640480041504,2.747185707092285,0.0,0.09958064000000001,0
444,15754,-31.341919794906605,5.871891975402832,2.942786931991577,0.0,0.09957992,0
445,15788,-21.00842524762593,9.932441711425781,3.1956753730773926,0.0,0.09957901333333334,0
446,15828,-58.764005058834066,12.111830711364746,4.051181793212891,0.0,0.09957794666666667,0
447,15863,-36.34955891985619,1.4397261142730713,3.3970375061035156,0.0,0.09957701333333334,0
448,15884,-29.80640376066718,1.6604310274124146,3.328730344772339,0.0,0.09957645333333334,0
449,16034,-69.36896907691678,6.680706024169922,4.070444583892822,0.0,0.09957245333333334,0
450,16043,-13.60547626424097,0.9803543090820312,4.289026260375977,0.0,0.09957221333333334,0
451,16193,-77.88770536306892,16.409767150878906,4.475866794586182,0.0,0.09956821333333334,0
452,16206,-10.959504966044108,3.848109245300293,3.920830488204956,0.0,0.09956786666666667,0
453,16220,-9.571128663506173,4.9147467613220215,5.007908344268799,0.0,0.09956749333333334,0
454,16232,-13.279304337793807,4.588902473449707,3.9486823081970215,0.0,0.09956717333333334,0
455,16247,-13.735242897739031,3.6121482849121094,4.420815467834473,0.0,0.09956677333333334,0
456,16264,-12.393564413733955,6.44282865524292,4.052518367767334,0.0,0.09956632,0
457,16278,-19.29730286035317,2.3030593395233154,4.1981353759765625,0.0,0.09956594666666667,0
458,16279,-10.092619492483436,6.293094635009766,4.1981353759765625,0.0,0.09956592,0
459,16292,-11.976487531460878,3.9732413291931152,5.2136993408203125,0.0,0.09956557333333334,0
460,16306,-18.31653976762546,12.610336303710938,4.122034072875977,0.0,0.0995652,0
461,16319,-20.482703032577906,2.8412718772888184,4.91908597946167,0.0,0.09956485333333334,0
462,16321,-12.26839020050432,6.041367530822754,4.827728748321533,0.0,0.09956480000000001,0
463,16336,-10.945083782997715,7.395313262939453,4.551905632019043,0.0,0.09956440000000001,0
464,16351,-14.010512341657318,9.172005653381348,4.471451759338379,0.0,0.099564,0
465,16367,-16.735546404511588,9.491944313049316,4.575165748596191,0.0,0.09956357333333334,0
466,16381,-17.3276985283591,4.377309799194336,4.4427971839904785,0.0,0.0995632,0
467,16395,-19.490301164545613,4.470913410186768,5.034592151641846,0.0,0.09956282666666667,0
468,16412,-10.8341132510878,5.695155143737793,4.7982072830200195,0.0,0.09956237333333334,0
469,16436,-31.197734637235747,7.3214111328125,5.22012996673584,0.0,0.09956173333333333,0
470,16447,-11.412778512561323,5.185378551483154,5.1749267578125,0.0,0.09956144,0
471,16459,-11.274834364031717,3.844295024871826,5.4060211181640625,0.0,0.09956112,0
472,16471,-11.431037893567243,2.11924409866333,5.247104644775391,0.0,0.0995608,0
473,16482,-12.672147440761062,2.274125576019287,4.22562313079834,0.0,0.09956050666666667,0
474,16492,-10.97269621121357,3.192387580871582,5.766745090484619,0.0,0.09956024000000001,0
475,16503,-16.91209154253996,4.334014892578125,5.533492088317871,0.0,0.09955994666666668,0
476,16515,-15.429438281474141,2.541898727416992,5.150576591491699,0.0,0.09955962666666668,0
477,16525,-12.252567853752323,9.697038650512695,4.803457260131836,0.0,0.09955936,0
478,16535,-11.571335967820602,4.42653751373291,5.5503106117248535,0.0,0.09955909333333333,0
479,16546,-13.90812743614163,12.101115226745605,5.6969757080078125,0.0,0.0995588,0
480,16557,-11.178129223225865,3.9574766159057617,5.093459606170654,0.0,0.09955850666666667,0
481,16569,-15.844956473617632,1.296159267425537,4.332053184509277,0.0,0.09955818666666667,0
482,16572,-10.27355305678332,4.305946350097656,4.220803260803223,0.0,0.09955810666666667,0
483,16583,-12.92973053478461,3.2830920219421387,5.269948959350586,0.0,0.09955781333333334,0
484,16594,-13.230672730194012,4.6083502769470215,5.740165710449219,0.0,0.09955752000000001,0
485,16609,-17.34226401261079,10.068453788757324,4.6782612800598145,0.0,0.09955712,0
486,16624,-22.356178387447038,2.8559932708740234,5.233076095581055,0.0,0.09955672,0
487,16636,-15.132926446618287,21.03972625732422,4.796974182128906,0.0,0.0995564,0
488,16652,-9.751832720990633,5.656620025634766,4.522993564605713,0.0,0.09955597333333334,0
489,16667,-15.431212900528445,2.9786911010742188,5.864825248718262,0.0,0.09955557333333334,0
490,16682,-11.59608891187957,3.2677597999572754,5.33021354675293,0.0,0.09955517333333334,0
491,16706,-12.660603836186596,3.14406156539917,5.496415138244629,0.0,0.09955453333333333,0
492,16744,-19.28319518919879,22.107877731323242,5.328213691711426,0.0,0.09955352,0
493,16772,-25.358585837035015,4.177824974060059,5.641436576843262,0.0,0.09955277333333334,0
494,16789,-17.763992845024195,2.881103515625,5.324810981750488,0.0,0.09955232,0
495,16813,-37.21427167824348,6.1894426345825195,5.499141216278076,0.0,0.09955168,0
496,16868,-19.17834839865427,4.492451190948486,5.077327728271484,0.0,0.09955021333333335,0
497,16888,-24.859104245405163,11.250652313232422,5.583617210388184,0.0,0.09954968,0
498,16904,-10.76797476927718,3.2814440727233887,5.332649230957031,0.0,0.09954925333333334,0
499,16919,-11.876077372992635,4.519542694091797,4.869874477386475,0.0,0.09954885333333334,0
500,16933,-11.88191600731243,5.597217559814453,5.568394660949707,0.0,0.09954848000000001,0
501,17011,-39.61910185690378,5.1023664474487305,5.7458062171936035,0.0,0.09954640000000001,0
502,17039,-14.136788725045967,10.177661895751953,5.1066179275512695,0.0,0.09954565333333334,0
503,17129,-23.74306933786276,4.227192401885986,6.401569366455078,0.0,0.09954325333333335,0
504,17211,-17.999100727535133,2.072270393371582,5.974116325378418,0.0,0.09954106666666668,0
505,17290,-25.905571369047188,2.1634764671325684,6.0901923179626465,0.0,0.09953896000000001,0
506,17347,-23.968181875551238,5.296857833862305,5.001599311828613,0.0,0.09953744,0
507,17378,-13.86824428064173,8.95667839050293,5.138184070587158,0.0,0.09953661333333334,0
508,17503,-32.34529098443243,3.9021177291870117,5.141349792480469,0.0,0.09953328,0
509,17553,-19.244266818850797,18.619861602783203,6.311777591705322,0.0,0.09953194666666668,0
510,17635,-28.674698949829725,17.293458938598633,6.147629737854004,0.0,0.09952976000000001,0
511,17672,-18.23508244313748,5.470067024230957,5.49279260635376,0.0,0.09952877333333333,0
512,17793,-28.02422631274012,4.243306636810303,5.022809982299805,0.0,0.09952554666666667,0
513,17923,-33.553905461529496,3.6904029846191406,6.003117561340332,0.0,0.09952208,0
514,17956,-16.143971378163627,3.864659547805786,6.024379730224609,0.0,0.0995212,0
515,17982,-11.060777497985452,3.77085542678833,6.183444023132324,0.0,0.09952050666666667,0
516,18028,-19.668857560220918,4.395970821380615,5.693020820617676,0.0,0.09951928,0
517,18114,-34.63633967177816,10.634017944335938,6.565253257751465,0.0,0.09951698666666667,0
518,18251,-45.90927364550475,4.521394729614258,5.619850158691406,0.0,0.09951333333333334,0
519,18325,-26.77759896409448,2.347529888153076,5.159876823425293,0.0,0.09951136000000001,0
520,18404,-18.300003326317494,4.824743747711182,5.690374374389648,0.0,0.09950925333333334,0
521,18550,-41.98865460453643,2.456033229827881,5.160834312438965,0.0,0.09950536,0
522,18640,-33.196956246806835,7.255314826965332,6.536015510559082,0.0,0.09950296,0
523,18783,-51.58038946222549,3.331350326538086,4.572583198547363,0.0,0.09949914666666668,0
524,18933,-34.63667647762127,3.811737060546875,5.03666877746582,0.0,0.09949514666666667,0
525,19037,-28.996027146457877,4.33182430267334,5.315918922424316,0.0,0.09949237333333334,0
526,19104,-23.953673665627036,1.9004217386245728,4.318221569061279,0.0,0.09949058666666667,0
527,19254,-35.99278622840179,2.6585655212402344,4.183316230773926,0.0,0.09948658666666667,0
528,19347,-26.895477416190023,2.760592222213745,5.146786689758301,0.0,0.09948410666666667,0
529,19415,-20.833868173193558,3.7415122985839844,4.64627742767334,0.0,0.09948229333333333,0
530,19517,-29.3812715716014,8.018367767333984,3.5383739471435547,0.0,0.09947957333333333,0
531,19637,-34.34895114719074,2.0223639011383057,5.202698707580566,0.0,0.09947637333333334,0
532,19787,-40.207853537508754,5.2954607009887695,3.602324962615967,0.0,0.09947237333333334,0
533,19897,-29.46711379262726,1.966335654258728,3.7952194213867188,0.0,0.09946944,0
534,19967,-19.405157806505795,3.0702719688415527,4.281350135803223,0.0,0.09946757333333334,0
535,20117,-54.06186523143856,1.8341236114501953,3.7196059226989746,0.0,0.09946357333333333,0
536,20218,-29.20052547490859,7.23668098449707,2.9758236408233643,0.0,0.09946088,0
537,20350,-40.53074449712511,3.668452024459839,3.766629695892334,0.0,0.09945736000000001,0
538,20500,-43.268291854413434,2.8527629375457764,3.1035614013671875,0.0,0.09945336,0
539,20650,-28.592702730718063,0.9010025262832642,2.8005144596099854,0.0,0.09944936,0
540,20800,-32.08995997690958,4.459786415100098,3.2608814239501953,0.0,0.09944536000000001,0
541,20886,-22.49549187563489,2.883169651031494,3.058478832244873,0.0,0.09944306666666668,0
542,21036,-23.267547699274832,2.3575563430786133,3.4181699752807617,0.0,0.09943906666666667,0
543,21186,-27.779442813732103,2.335594654083252,3.7300679683685303,0.0,0.09943506666666667,0
544,21336,-19.855198811143385,3.715437412261963,2.961003303527832,0.0,0.09943106666666668,0
545,21486,-18.81069130580147,3.616102695465088,3.9282963275909424,0.0,0.09942706666666667,0
546,21488,-8.739039400078767,2.5835533142089844,2.9944143295288086,0.0,0.09942701333333334,0
547,21565,-21.57741511437331,3.0918972492218018,4.492205619812012,0.0,0.09942496,0
548,21715,-20.29249580989967,2.9581117630004883,4.332808494567871,0.0,0.09942096,0
549,21865,-21.535279794634988,4.124811172485352,3.023618698120117,0.0,0.09941696,0
550,22015,-17.414784815500408,3.7325661182403564,3.6320953369140625,0.0,0.09941296000000001,0
551,22165,-20.4593114681133,2.0880491733551025,3.537578821182251,0.0,0.09940896,0
552,22315,-39.68458050697172,8.959699630737305,2.9064769744873047,0.0,0.09940496,0
553,22375,-17.39661587680526,4.911752700805664,2.976761817932129,0.0,0.09940336000000001,0
554,22525,-17.490702896210152,4.322383880615234,2.924014091491699,0.0,0.09939936,0
555,22675,-30.643403171202095,1.226336121559143,3.3023674488067627,0.0,0.09939536,0
556,22825,-17.24219618107599,2.791269302368164,2.5751793384552,0.0,0.09939136000000001,0
557,22975,-17.574097215601537,3.2166218757629395,3.148190975189209,0.0,0.09938736000000001,0
558,23125,-18.84189849194501,2.432403564453125,3.030731201171875,0.0,0.09938336,0
559,23275,-24.11140560610418,3.1451616287231445,2.6510682106018066,0.0,0.09937936,0
560,23425,-17.63258248543803,1.4650239944458008,3.489506244659424,0.0,0.09937536000000001,0
561,23434,-14.368060135849232,1.5078943967819214,2.605012893676758,0.0,0.09937512000000001,0
562,23560,-29.378482210861513,2.633413314819336,2.6582915782928467,0.0,0.09937176,0
563,23697,-30.92746943663872,4.159936428070068,3.064094305038452,0.0,0.09936810666666668,0
564,23847,-26.10494029618929,2.549813985824585,3.364438772201538,0.0,0.09936410666666667,0
565,23997,-14.286116984629889,1.3446910381317139,2.38319730758667,0.0,0.09936010666666667,0
566,24147,-14.545486028126174,2.6493406295776367,2.7623543739318848,0.0,0.09935610666666667,0
567,24297,-18.43591782263225,2.1548824310302734,2.2247283458709717,0.0,0.09935210666666668,0
568,24447,-22.67965630282041,1.6376986503601074,3.0487771034240723,0.0,0.09934810666666667,0
569,24597,-19.69282545775715,2.9549078941345215,1.2843749523162842,0.0,0.09934410666666667,0
570,24747,-17.92108370347959,1.4552717208862305,2.5906009674072266,0.0,0.09934010666666668,0
571,24749,-10.404455467639382,1.4199979305267334,2.8330681324005127,0.0,0.09934005333333334,0
572,24899,-19.942300454029528,5.267553329467773,1.2945270538330078,0.0,0.09933605333333334,0
573,25049,-37.39540066701054,3.18914794921875,2.410764217376709,0.0,0.09933205333333334,0
574,25199,-22.15396084760243,2.9235239028930664,3.24501371383667,0.0,0.09932805333333333,0
575,25349,-22.52888925730572,2.2237014770507812,2.007585048675537,0.0,0.09932405333333334,0
576,25499,-27.06166942234419,2.171816349029541,2.5531437397003174,0.0,0.09932005333333334,0
577,25649,-25.38846769355714,2.8684463500976562,2.4288136959075928,0.0,0.09931605333333333,0
578,25799,-29.154514960340983,1.7869768142700195,1.9021128416061401,0.0,0.09931205333333334,0
579,25949,-25.9345222354162,2.295032024383545,2.0875487327575684,0.0,0.09930805333333334,0
580,26099,-75.34888465991983,2.578524589538574,2.279940605163574,0.0,0.09930405333333334,0
581,26249,-15.73136257175943,4.346162796020508,2.9647340774536133,0.0,0.09930005333333333,0
582,26399,-27.798784290611867,2.367307424545288,2.4916434288024902,0.0,0.09929605333333334,0
583,26549,-14.324395702142226,11.330316543579102,1.9023594856262207,0.0,0.09929205333333334,0
584,26699,-34.82126835406846,2.3782646656036377,2.4545485973358154,0.0,0.09928805333333333,0
585,26849,-24.17568054945616,3.1213555335998535,2.105353355407715,0.0,0.09928405333333334,0
586,26999,-12.486244205633957,2.4563679695129395,2.1592764854431152,0.0,0.09928005333333334,0
587,27149,-47.37997639782465,2.9101669788360596,2.938443660736084,0.0,0.09927605333333334,0
588,27299,-39.909111860132725,3.4079456329345703,2.619114398956299,0.0,0.09927205333333333,0
589,27449,-37.43832942123931,1.493746042251587,2.457392454147339,0.0,0.09926805333333334,0
590,27599,-38.63069551076925,2.4421567916870117,1.5270222425460815,0.0,0.09926405333333334,0
591,27749,-29.94668241536332,1.819969892501831,2.781856060028076,0.0,0.09926005333333333,0
592,27899,-26.820608855322124,1.0882880687713623,2.6004512310028076,0.0,0.09925605333333334,0
593,28049,-16.848519072946132,2.4970972537994385,2.4963130950927734,0.0,0.09925205333333334,0
594,28055,-3.8455707763450073,2.7755050659179688,2.1963140964508057,0.0,0.09925189333333334,0
595,28205,-20.785402658687644,2.9797205924987793,2.75593900680542,0.0,0.09924789333333334,0
596,28355,-23.47985728786389,2.389404773712158,2.671937942504883,0.0,0.09924389333333333,0
597,28505,-21.269175295770616,1.2844133377075195,2.65169095993042,0.0,0.09923989333333334,0
598,28655,-33.64626655415004,4.178293228149414,2.679563045501709,0.0,0.09923589333333334,0
599,28805,-38.83844920618823,1.3835692405700684,2.4908132553100586,0.0,0.09923189333333333,0
600,28955,-27.922541046220786,2.0301907062530518,2.6994969844818115,0.0,0.09922789333333334,0
601,29105,-30.32163175091263,1.196925163269043,2.15214204788208,0.0,0.09922389333333334,0
602,29208,-26.561520877986133,1.111405372619629,2.27178955078125,0.0,0.09922114666666668,0
603,29358,-27.085270064045055,2.1831133365631104,2.8269267082214355,0.0,0.09921714666666667,0
604,29435,-13.354239736572492,5.055830955505371,2.762296676635742,0.0,0.09921509333333334,0
605,29532,-22.324410324311437,2.1948819160461426,2.301199436187744,0.0,0.09921250666666667,0
606,29682,-16.574452888642586,1.521097183227539,2.5274782180786133,0.0,0.09920850666666667,0
607,29832,-16.394263876187434,1.2292490005493164,2.0787692070007324,0.0,0.09920450666666668,0
608,29982,-18.88489343037069,2.042365789413452,3.602267265319824,0.0,0.09920050666666667,0
609,30132,-24.139672034235176,1.836430311203003,2.738964080810547,0.0,0.09919650666666667,0
610,30282,-24.352539278263805,2.1373796463012695,1.60066819190979,0.0,0.09919250666666667,0
611,30432,-23.25598536577213,1.3275409936904907,2.015336036682129,0.0,0.09918850666666668,0
612,30582,-25.192395632099977,1.410001277923584,2.2770047187805176,0.0,0.09918450666666667,0
613,30732,-40.38683150151332,0.9538202881813049,1.953810214996338,0.0,0.09918050666666667,0
614,30882,-22.410836006818293,1.1121582984924316,2.853745222091675,0.0,0.09917650666666668,0
615,31032,-41.846752891346824,2.341830253601074,3.0826876163482666,0.0,0.09917250666666667,0
616,31182,-19.047233825130135,1.3815312385559082,2.8749077320098877,0.0,0.09916850666666667,0
617,31323,-46.68816431304198,3.0799999237060547,2.6106510162353516,0.0,0.09916474666666668,0
618,31473,-18.78778848642023,2.674734115600586,2.4823105335235596,0.0,0.09916074666666667,0
619,31623,-28.569721415101508,1.5947548151016235,2.6373729705810547,0.0,0.09915674666666667,0
620,31773,-21.942314543243562,3.9091970920562744,2.371425151824951,0.0,0.09915274666666667,0
621,31775,-10.143456481366616,2.8800787925720215,2.6914172172546387,0.0,0.09915269333333333,0
622,31925,-57.19323076119517,1.8234093189239502,2.524916172027588,0.0,0.09914869333333334,0
623,32075,-36.88361628705799,2.4865059852600098,1.8853548765182495,0.0,0.09914469333333334,0
624,32225,-35.59522496190806,1.3621772527694702,2.8796753883361816,0.0,0.09914069333333334,0
625,32375,-18.172060766577783,0.6621319055557251,2.2094855308532715,0.0,0.09913669333333334,0
626,32525,-51.109276644502636,1.7436383962631226,2.325456142425537,0.0,0.09913269333333334,0
627,32667,-49.89414253479222,1.7124125957489014,2.1499526500701904,0.0,0.09912890666666667,0
628,32817,-16.655147339007932,2.430616855621338,1.9437835216522217,0.0,0.09912490666666668,0
629,32967,-18.340444318533088,3.468259334564209,2.194016933441162,0.0,0.09912090666666667,0
630,33117,-44.57919928358882,2.080946922302246,2.361515998840332,0.0,0.09911690666666667,0
631,33267,-27.074674139309856,1.1616196632385254,2.6689224243164062,0.0,0.09911290666666667,0
632,33417,-36.60797275975588,0.777967631816864,2.088381290435791,0.0,0.09910890666666668,0
633,33567,-23.823990078873955,2.5967764854431152,3.026231288909912,0.0,0.09910490666666667,0
634,33717,-18.856976530969316,1.1817681789398193,2.728905200958252,0.0,0.09910090666666667,0
635,33867,-31.96673820776893,1.0574898719787598,2.8481578826904297,0.0,0.09909690666666668,0
636,34017,-27.03196418652628,3.1052610874176025,2.3099489212036133,0.0,0.09909290666666667,0
637,34167,-29.72491053351117,1.2456333637237549,2.937624931335449,0.0,0.09908890666666667,0
638,34317,-33.48669641485005,5.263263702392578,2.996774435043335,0.0,0.09908490666666667,0
639,34467,-22.506237233153623,0.9396292567253113,3.3168108463287354,0.0,0.09908090666666668,0
640,34617,-24.858758344930568,2.4323039054870605,3.1103382110595703,0.0,0.09907690666666667,0
641,34767,-28.180431128368433,1.877639651298523,2.104257822036743,0.0,0.09907290666666667,0
642,34768,-8.086764605568977,1.9148986339569092,2.704902410507202,0.0,0.09907288,0
643,34911,-34.27392805833614,1.5056545734405518,2.735907554626465,0.0,0.09906906666666668,0
644,35061,-43.274810283336244,0.6027418375015259,2.4803390502929688,0.0,0.09906506666666667,0
645,35211,-31.722307398538376,1.5254194736480713,2.559535503387451,0.0,0.09906106666666667,0
646,35361,-25.18497268558926,0.6904178857803345,2.7522153854370117,0.0,0.09905706666666667,0
647,35494,-34.39027503866599,1.3119515180587769,2.3158504962921143,0.0,0.09905352,0
648,35644,-29.63499159908856,1.4609071016311646,2.5699942111968994,0.0,0.09904952,0
649,35794,-23.08987127567602,1.3111361265182495,2.6515586376190186,0.0,0.09904552000000001,0
650,35944,-21.757084453954498,1.5482256412506104,2.8293662071228027,0.0,0.09904152000000001,0
651,36094,-31.201265663113354,2.1108994483947754,2.7236902713775635,0.0,0.09903752,0
652,36244,-26.0336898076366,3.5063891410827637,3.2143473625183105,0.0,0.09903352,0
653,36394,-16.1067741041317,0.532644510269165,2.8252344131469727,0.0,0.09902952000000001,0
654,36544,-24.163816171231495,7.040323257446289,2.623568058013916,0.0,0.09902552,0
655,36694,-18.575982359304536,1.8947175741195679,3.44246244430542,0.0,0.09902152,0
656,36844,-24.910824663225682,1.03016996383667,2.514036178588867,0.0,0.09901752000000001,0
657,36994,-18.5107277945147,2.9669249057769775,2.589684009552002,0.0,0.09901352000000001,0
658,37144,-19.881311788717056,1.611599326133728,3.629143714904785,0.0,0.09900952,0
659,37294,-29.345397815377684,1.5149937868118286,2.735813617706299,0.0,0.09900552,0
660,37444,-16.488141370983744,1.0849894285202026,2.8680453300476074,0.0,0.09900152000000001,0
661,37594,-16.07328586828425,1.0996062755584717,2.5563385486602783,0.0,0.09899752,0
662,37744,-19.377960917159115,1.6382004022598267,2.6205954551696777,0.0,0.09899352,0
663,37894,-20.038461032466113,1.1202973127365112,3.689206600189209,0.0,0.09898952000000001,0
664,38044,-24.566999144707754,1.5029159784317017,2.4492592811584473,0.0,0.09898552000000001,0
665,38194,-32.78364967205929,1.580243706703186,2.8450827598571777,0.0,0.09898152,0
666,38344,-17.6003920140341,1.3561811447143555,2.503880262374878,0.0,0.09897752,0
667,38494,-23.093828427042613,0.8417575359344482,2.8208115100860596,0.0,0.09897352000000001,0
668,38497,-11.38322608727451,3.7280168533325195,2.937514543533325,0.0,0.09897344000000001,0
669,38647,-38.36354612775908,0.8817023038864136,3.338503360748291,0.0,0.09896944,0
670,38797,-19.162759598000804,1.8632268905639648,3.0502703189849854,0.0,0.09896544,0
671,38947,-15.618717240343639,1.4481866359710693,3.353257894515991,0.0,0.09896144000000001,0
672,39097,-30.618305709819733,0.92458575963974,2.6475019454956055,0.0,0.09895744000000001,0
673,39099,-10.272229507340514,2.101231813430786,3.451507568359375,0.0,0.09895738666666667,0
674,39249,-23.02616098705458,1.6512521505355835,2.3465662002563477,0.0,0.09895338666666667,0
675,39399,-40.66498873923909,1.5765364170074463,3.2210965156555176,0.0,0.09894938666666667,0
676,39549,-33.90124109281794,1.7122437953948975,3.004709243774414,0.0,0.09894538666666668,0
677,39699,-17.577742839213084,0.7686654329299927,2.9383492469787598,0.0,0.09894138666666667,0
678,39849,-18.3765118750057,0.9810713529586792,3.038893461227417,0.0,0.09893738666666667,0
679,39999,-16.722852056857217,0.6399986147880554,3.461397647857666,0.0,0.09893338666666668,0
680,40149,-19.45796925131787,0.6365922093391418,2.669344425201416,0.0,0.09892938666666667,0
681,40299,-23.115699100674913,0.6866284608840942,2.9218649864196777,0.0,0.09892538666666667,0
682,40449,-36.79874978820028,1.0413377285003662,3.827108860015869,0.0,0.09892138666666667,0
683,40599,-20.889449774962866,1.4248499870300293,2.774869441986084,0.0,0.09891738666666668,0
684,40749,-18.57520792316263,1.4841430187225342,2.560669422149658,0.0,0.09891338666666667,0
685,40899,-15.214733731533553,1.151329755783081,2.6183419227600098,0.0,0.09890938666666667,0
686,41049,-16.614608217462894,0.6849002838134766,3.326343536376953,0.0,0.09890538666666668,0
687,41199,-17.890283928152982,2.0864944458007812,2.639892101287842,0.0,0.09890138666666667,0
688,41349,-41.39561262642957,1.9579468965530396,2.7321534156799316,0.0,0.09889738666666667,0
689,41499,-25.075870950717707,2.6969852447509766,2.135326862335205,0.0,0.09889338666666667,0
690,41541,-17.15556593559998,0.983721137046814,2.8129842281341553,0.0,0.09889226666666667,0
691,41691,-14.721755097324944,1.0365548133850098,3.0791311264038086,0.0,0.09888826666666667,0
692,41841,-29.607287937186005,1.5539824962615967,2.3006176948547363,0.0,0.09888426666666668,0
